Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Andres Perez-Lobo,0,0,0,26,0,26.0,1
Ryan Perry,172,0,81,197,0,150.0,3
Yelmison Peralta,0,0,68,0,0,68.0,1
Joshua Poytress,0,0,81,134,0,107.5,2
Teo Gutierrez,0,0,89,0,0,89.0,1
Pete Budkevics,0,0,75,0,0,75.0,1
Casey Coleman,236,0,83,289,244,213.0,4
Sergio Mitre,0,0,107,120,0,113.5,2
Ryan Madson,122,0,334,175,315,236.5,4
Bryan Morgado,0,0,63,0,0,63.0,1
Brian Wilson,136,0,170,97,157,140.0,4
Matt Fox,0,0,63,0,0,63.0,1
Ricardo Rincon,0,0,79,0,0,79.0,1
John Younginer,0,0,96,101,0,98.5,2
Angelo Leclerc,0,0,0,97,0,97.0,1
T.J. House,294,0,92,286,0,224.0,3
Benjamin Wells,0,0,88,119,0,103.5,2
Trevor Rosenthal,339,281,200,268,174,252.4,5
Ariel Pena,310,0,107,311,0,242.66666666666666,3
Orlando Rengel,0,0,109,39,0,74.0,2
A.J. Cole,0,0,122,201,0,161.5,2
Ambioris Hidalgo,0,0,71,160,0,115.5,2
Bryan Harper,0,0,0,43,0,43.0,1
Ezequiel Infante,0,0,77,0,0,77.0,1
Henry Sosa,0,0,98,0,0,98.0,1
Michael Mariot,182,0,57,243,0,160.66666666666666,3
Mark Williams,0,0,92,113,0,102.5,2
Kelvin Marte,0,0,92,141,0,116.5,2
Adam Worthington,0,0,76,0,0,76.0,1
Brian Burres,204,0,88,0,0,146.0,2
Lance Broadway,0,0,95,0,0,95.0,1
Austin Hyatt,0,0,110,330,0,220.0,2
Brandon League,176,301,246,181,262,233.2,5
Juan Sosa,0,0,79,144,0,111.5,2
Shaun Marcum,426,414,302,465,396,400.6,5
Robert Manuel,0,0,76,0,0,76.0,1
Miguel Gonzalez,239,342,244,244,392,292.2,5
Marcos Reyna,0,0,69,67,0,68.0,2
Parker Frazier,0,0,90,245,0,167.5,2
Greg Williams,0,0,58,66,0,62.0,2
AJ Schugel,0,0,259,233,0,246.0,2
Martires Cadet,0,0,0,47,0,47.0,1
A.J. Burnett,422,576,476,512,512,499.6,5
Austin Hudson,0,0,59,0,0,59.0,1
Virgil Vasquez,0,0,99,0,0,99.0,1
James Adkins,0,0,63,0,0,63.0,1
Heitor Correa,0,0,89,0,0,89.0,1
Tim Kelley,0,0,69,0,0,69.0,1
Julio Carmona,0,0,60,53,0,56.5,2
Shawn Tolleson,193,0,94,198,0,161.66666666666666,3
Will Roberts,0,0,79,121,0,100.0,2
Jarrett Casey,0,0,69,108,0,88.5,2
Jairo Heredia,0,0,92,0,0,92.0,1
Ronald Bay,225,0,95,0,0,160.0,2
Jason Buursma,0,0,52,0,0,52.0,1
Matt Taylor,0,0,84,104,0,94.0,2
Merkin Valdez,97,0,78,0,0,87.5,2
Tanner Robles,0,0,95,233,0,164.0,2
Daniel Lopez,0,0,57,51,0,54.0,2
Scott Weismann,0,0,75,122,0,98.5,2
Su-Min Jung,0,0,116,0,0,116.0,1
Rony Acevedo,0,0,0,42,0,42.0,1
Jorge Rivera,0,0,70,58,0,64.0,2
Brian Rauh,0,0,97,0,0,97.0,1
Brian Gordon,0,0,119,179,0,149.0,2
John Lackey,279,0,309,412,303,325.75,4
Geoff Davenport,0,0,84,76,0,80.0,2
Johnny Dorn,0,0,90,0,0,90.0,1
Jack Leathersich,0,0,90,112,0,101.0,2
Atahualpa Severino,85,0,87,101,0,91.0,3
Geoff Parker,0,0,57,109,0,83.0,2
Tim Norton,0,0,78,0,0,78.0,1
Albert Suarez,0,0,77,138,0,107.5,2
Phil Dumatrait,0,0,79,98,0,88.5,2
Timothy Flight,0,0,88,0,0,88.0,1
Jake Brigham,207,0,98,261,0,188.66666666666666,3
Edgar Ibarra,0,0,58,188,0,123.0,2
Mitchell Lambson,0,0,76,147,0,111.5,2
Mark Lamm,0,0,82,97,0,89.5,2
Ryan Hafner,0,0,92,83,0,87.5,2
Jeremy Gigliotti,0,0,78,49,0,63.5,2
Cody Kendall,0,0,0,63,0,63.0,1
Junichi Tazawa,216,0,128,202,171,179.25,4
Bobby Lanigan,0,0,55,196,0,125.5,2
Evan Grills,0,0,54,81,0,67.5,2
Richard Bleier,0,0,101,149,0,125.0,2
Rich Harden,246,0,131,303,164,211.0,4
Anthony Fernandez,267,0,98,328,0,231.0,3
Cory Rasmus,125,0,81,149,0,118.33333333333333,3
Louis Coleman,208,0,99,205,187,174.75,4
Josh Kinney,151,0,84,184,170,147.25,4
Randall Delgado,349,329,238,366,167,289.8,5
Austin Ross,0,0,93,169,0,131.0,2
Dan Tuttle,0,0,92,104,0,98.0,2
Kurt Wunderlich,0,0,95,0,0,95.0,1
Corey Baker,0,0,84,151,0,117.5,2
Drew Benes,0,0,89,0,0,89.0,1
Christian Meza,0,0,86,124,0,105.0,2
Chris Reed,118,0,124,141,0,127.66666666666667,3
Sheng-An Kuo,0,0,58,0,0,58.0,1
Eduardo Castillo,0,0,91,65,0,78.0,2
Grant Balfour,162,391,336,192,397,295.6,5
Gregorio Solano,0,0,0,63,0,63.0,1
J.J. Putz,166,439,391,169,413,315.6,5
Fernando Nieve,167,0,86,186,0,146.33333333333334,3
Martire Garcia,0,0,111,0,0,111.0,1
Dalton Von Schamann,0,0,87,0,0,87.0,1
Dayton Marze,0,0,52,136,0,94.0,2
Julian Hilario,0,0,88,95,0,91.5,2
Blake Nation,0,0,58,0,0,58.0,1
Blake Cooper,0,0,75,165,0,120.0,2
Alexander Burkard,0,0,60,91,0,75.5,2
Aaron Sookee,0,0,0,52,0,52.0,1
Alan Farina,0,0,60,66,0,63.0,2
Esmailin Caridad,0,0,81,110,0,95.5,2
Brett Sinkbeil,0,0,79,0,0,79.0,1
Kevin Couture,0,0,80,0,0,80.0,1
Maverick Lasker,0,0,103,123,0,113.0,2
Chris Odegaard,0,0,87,0,0,87.0,1
Drake Britton,236,0,112,214,0,187.33333333333334,3
Steve Smith,0,0,75,134,0,104.5,2
Andrew Johnston,0,0,55,0,0,55.0,1
Anthony Huttenlocker,0,0,72,117,0,94.5,2
Jackson Mateo,0,0,106,62,0,84.0,2
Tom Vessella,0,0,61,95,0,78.0,2
Chris Smith,0,0,82,0,0,82.0,1
Daniel Turpen,0,0,60,147,0,103.5,2
Taylor Jordan,0,0,54,131,0,92.5,2
Collin Cargill,0,0,58,0,0,58.0,1
Cole Hamels,605,682,581,672,621,632.2,5
Chris Andujar,0,0,96,0,0,96.0,1
Boone Logan,164,164,109,151,196,156.8,5
Anthony Meo,0,0,102,264,0,183.0,2
Dillon Gee,334,443,350,393,410,386.0,5
Ricardo Pereira,0,0,79,60,0,69.5,2
Zach Simons,106,0,58,118,0,94.0,3
Dan Remenowsky,0,0,79,149,0,114.0,2
Roenis Elias,0,0,95,219,0,157.0,2
Marcus Stroman,0,0,0,205,0,205.0,1
L.J. Gagnier,0,0,89,0,0,89.0,1
Robbie Aviles,0,0,79,42,0,60.5,2
Nick Avila,0,0,52,88,0,70.0,2
Fabio Castro,207,0,0,229,0,218.0,2
Wes Musick,0,0,92,167,0,129.5,2
Tsuyoshi Wada,289,0,101,245,165,200.0,4
Pat Neshek,153,0,79,130,112,118.5,4
Adam Schrader,0,0,0,46,0,46.0,1
Angel Guzman,43,0,85,0,0,64.0,2
Julio Teheran,327,277,166,332,311,282.6,5
Dilson Garcia,0,0,90,0,0,90.0,1
Greg Burke,140,0,79,157,0,125.33333333333333,3
Kevin Mulvey,0,0,76,0,0,76.0,1
Joe Church,0,0,0,93,0,93.0,1
Samuel Phippen,0,0,54,0,0,54.0,1
Elizardo Ramirez,0,0,75,0,0,75.0,1
Bryan Price,0,0,58,138,0,98.0,2
Demondre Arnold,0,0,58,86,0,72.0,2
Chris Sorce,0,0,51,0,0,51.0,1
Luis Heredia,0,0,109,86,0,97.5,2
Ignacio Geronimo,0,0,0,37,0,37.0,1
Matt Garza,411,503,417,449,545,465.0,5
Ryan Feierabend,0,0,93,150,0,121.5,2
Jake Muyco,0,0,72,0,0,72.0,1
Sam Gibbons,0,0,0,57,0,57.0,1
Daniel McCutchen,143,0,76,191,0,136.66666666666666,3
Mark Montgomery,172,0,87,195,0,151.33333333333334,3
Cesar Cabral,93,0,88,155,0,112.0,3
Colton Murray,0,0,76,130,0,103.0,2
Wilmin Rodriguez,0,0,54,0,0,54.0,1
Jordan Ellis,0,0,78,113,0,95.5,2
Justin Schumer,0,0,76,202,0,139.0,2
Bubbie Buzachero,0,0,54,0,0,54.0,1
Giovanni Soto,208,0,102,243,0,184.33333333333334,3
Cory Wade,132,0,78,141,96,111.75,4
Wes Etheridge,0,0,55,0,0,55.0,1
Blake Beavan,318,295,199,384,214,282.0,5
Barry Enright,282,0,68,364,136,212.5,4
Colby Shreve,0,0,63,181,0,122.0,2
Jared Hughes,160,0,114,233,139,161.5,4
Tom Gorzelanny,185,0,162,273,197,204.25,4
Chris Young,150,0,146,181,0,159.0,3
Richard Castillo,0,0,53,251,0,152.0,2
Zach Russell,0,0,60,141,0,100.5,2
Edwin Carl,0,0,57,181,0,119.0,2
Kramer Champlin,0,0,83,103,0,93.0,2
Adam Miller,0,0,48,0,0,48.0,1
Yimi Garcia,0,0,82,112,0,97.0,2
Jose Brito,0,0,104,38,0,71.0,2
Kyle Zimmer,0,0,309,246,0,277.5,2
Matt Daley,0,0,79,81,0,80.0,2
Brendan Wise,112,0,52,126,0,96.66666666666667,3
Curtis Petersen,0,0,107,0,0,107.0,1
Hector Hernandez,0,0,54,154,0,104.0,2
Leo Rosales,0,0,79,0,0,79.0,1
Ubaldo Jimenez,470,506,419,519,482,479.2,5
Josh Lansford,0,0,73,0,0,73.0,1
Stolmy Pimentel,195,0,98,216,0,169.66666666666666,3
Manuel Flores,0,0,107,0,0,107.0,1
Robert Bundy,0,0,88,209,0,148.5,2
Jose Abreu,0,0,86,0,0,86.0,1
Adalberto Flores,139,0,58,0,0,98.5,2
Charles Mye,0,0,55,81,0,68.0,2
Steven Upchurch,0,0,78,163,0,120.5,2
Mike Pelfrey,211,0,222,263,242,234.5,4
Yoimer Camacho,0,0,89,96,0,92.5,2
Mark Picca,0,0,75,81,0,78.0,2
Henry Rodriguez,158,0,105,149,180,148.0,4
Joel Bender,0,0,96,94,0,95.0,2
Merrill Kelly,0,0,81,219,0,150.0,2
Jose Almarante,0,0,72,42,0,57.0,2
Tyler Chatwood,272,0,99,315,113,199.75,4
Kyle Nicholson,0,0,104,0,0,104.0,1
Mickey Storey,0,0,82,208,0,145.0,2
Brandon Workman,279,0,119,268,0,222.0,3
Jon Link,116,0,61,0,0,88.5,2
Lucas Luetge,132,0,84,158,0,124.66666666666667,3
Seth McClung,168,0,98,0,0,133.0,2
Mark Buehrle,364,467,368,470,457,425.2,5
Josh Lindblom,188,0,133,198,171,172.5,4
Jhonatan Ramos,0,0,73,143,0,108.0,2
Brian Tallet,0,0,63,0,0,63.0,1
Manny Delcarmen,96,0,64,0,0,80.0,2
Brad Dydalewicz,0,0,104,0,0,104.0,1
Taylor Morton,0,0,83,56,0,69.5,2
Jeff Lyman,0,0,58,0,0,58.0,1
Adrian Houser,0,0,86,100,0,93.0,2
Angel Sanchez,0,0,101,225,0,163.0,2
Jonathan Lucas,0,0,55,63,0,59.0,2
Fernando Hernandez,0,0,75,165,0,120.0,2
Fabio Martinez,0,0,101,75,0,88.0,2
Wander Beras,0,0,99,0,0,99.0,1
Thomas Shirley,0,0,114,102,0,108.0,2
Fernando Salas,190,0,155,191,169,176.25,4
Craig Breslow,152,0,136,171,159,154.5,4
Patrick Keating,0,0,76,117,0,96.5,2
Charles Gillies,0,0,89,0,0,89.0,1
Greg Holland,261,488,401,231,412,358.6,5
Nicholas Martinez,0,0,92,185,0,138.5,2
Logan Billbrough,0,0,76,151,0,113.5,2
Lincoln Rassi,0,0,0,109,0,109.0,1
John Gast,288,0,95,303,0,228.66666666666666,3
Austin Brough,0,0,54,0,0,54.0,1
David Starn,0,0,94,0,0,94.0,1
Matt Albers,157,0,122,170,150,149.75,4
Daniel Coulombe,0,0,0,89,0,89.0,1
Johan Yan,0,0,57,128,0,92.5,2
Matt Zaleski,226,0,88,0,0,157.0,2
Scott Linebrink,0,0,84,133,0,108.5,2
Tom Koehler,314,0,126,364,0,268.0,3
Eduardo Sanchez,113,0,88,106,0,102.33333333333333,3
Cam Bedrosian,0,0,81,0,0,81.0,1
Brett Anderson,193,384,298,209,437,304.2,5
Carlos Vazquez,0,0,76,146,0,111.0,2
Felipe Paulino,227,0,143,231,61,165.5,4
Scott Richmond,175,0,148,0,0,161.5,2
Freddy Garcia,268,0,258,307,251,271.0,4
Graham Stoneburner,0,0,95,167,0,131.0,2
Ricky Nolasco,397,447,392,478,444,431.6,5
Boone Whiting,0,0,119,228,0,173.5,2
Matt Klinker,0,0,92,0,0,92.0,1
Jason Hirsh,0,0,95,0,0,95.0,1
Deck Mcguire,0,0,94,275,0,184.5,2
Carlos Orasmo,0,0,102,0,0,102.0,1
Jeff Gray,89,0,58,97,0,81.33333333333333,3
Brian Stokes,0,0,88,0,0,88.0,1
Bryan Brickhouse,0,0,105,0,0,105.0,1
Daniel Renken,0,0,99,269,0,184.0,2
Gabriel Zavala,0,0,60,0,0,60.0,1
Joel Carreno,0,0,118,307,0,212.5,2
Osiris Matos,0,0,76,0,0,76.0,1
Will Inman,129,0,131,176,0,145.33333333333334,3
Kevin Millwood,250,0,145,360,0,251.66666666666666,3
Drew Verhagen,0,0,90,0,0,90.0,1
Eric Junge,171,0,0,0,0,171.0,1
Dan Wheeler,95,0,73,118,127,103.25,4
Marco Duarte,0,0,78,57,0,67.5,2
Chris Hatcher,131,0,85,118,134,117.0,4
Matthew Heidenreich,0,0,90,260,0,175.0,2
Tim Hudson,413,456,350,508,394,424.2,5
Joe Torres,80,0,66,0,0,73.0,2
Ryan Carpenter,0,0,87,288,0,187.5,2
Eduard Reyes,0,0,94,54,0,74.0,2
Oswaldo Mieres,0,0,92,0,0,92.0,1
Quinton Miller,0,0,113,114,0,113.5,2
Anthony Ranaudo,0,0,104,148,0,126.0,2
Brian Budrow,0,0,58,0,0,58.0,1
Omar Bencomo,0,0,55,0,0,55.0,1
Tyler Powell,0,0,82,0,0,82.0,1
Matthew Long,0,0,86,0,0,86.0,1
Sam Gaviglio,0,0,90,231,0,160.5,2
Ryan Dempster,427,515,427,514,528,482.2,5
Yeiper Castillo,0,0,93,0,0,93.0,1
Donnie Veal,181,0,88,125,177,142.75,4
Kyle Allen,0,0,103,141,0,122.0,2
Ryan Acosta,0,0,84,133,0,108.5,2
Kyle Heckathorn,0,0,98,247,0,172.5,2
Tony Butler,0,0,57,0,0,57.0,1
Mike Belfiore,165,0,67,176,0,136.0,3
Rinku Singh,0,0,76,89,0,82.5,2
Nate Eppley,0,0,55,98,0,76.5,2
Robert Rohrbaugh,0,0,75,0,0,75.0,1
Garrett Gould,246,0,98,230,0,191.33333333333334,3
Kyle Lobstein,212,0,96,280,0,196.0,3
Mariel Checo,0,0,60,76,0,68.0,2
Zach Isler,0,0,62,123,0,92.5,2
Kenneth Toves,0,0,78,0,0,78.0,1
Rafael Briceno,0,0,92,152,0,122.0,2
Jim Walczak,0,0,64,153,0,108.5,2
Fabian Williamson,0,0,77,125,0,101.0,2
Rob Rasmussen,250,0,107,290,0,215.66666666666666,3
Chad Jenkins,212,0,63,298,0,191.0,3
Oscar Melendez,0,0,0,36,0,36.0,1
Jeffrey Inman,0,0,87,102,0,94.5,2
Jeff Francis,305,0,234,358,263,290.0,4
Steve Richard,0,0,58,0,0,58.0,1
Jack Duffey,0,0,85,52,0,68.5,2
Omar Poveda,250,0,96,0,0,173.0,2
Kip Wells,112,0,57,0,0,84.5,2
Jose Rosario,0,0,57,153,0,105.0,2
Francisco Rondon,136,0,64,111,0,103.66666666666667,3
Oliver Garcia,0,0,58,48,0,53.0,2
Carl Pavano,240,0,92,0,179,170.33333333333334,3
Keith Hessler,0,0,84,142,0,113.0,2
Ramon Oviedo,0,0,94,105,0,99.5,2
Bruce Kern,0,0,58,93,0,75.5,2
Mitch Herold,0,0,73,0,0,73.0,1
Zach Duke,228,0,92,300,0,206.66666666666666,3
Brad Penny,133,0,108,0,0,120.5,2
Yorfrank Lopez,0,0,0,99,0,99.0,1
Cory Vanallen,0,0,81,0,0,81.0,1
Freddy Rodriguez,0,0,49,60,0,54.5,2
Scott Elbert,105,0,91,123,168,121.75,4
Colby Killian,0,0,57,0,0,57.0,1
Ervin Santana,406,457,382,511,473,445.8,5
Ryan Demmin,0,0,76,120,0,98.0,2
Ryan Kussmaul,0,0,81,144,0,112.5,2
Isliexel Gonzalez,0,0,84,91,0,87.5,2
James McDonald,375,516,404,443,444,436.4,5
Anthony Capra,0,0,119,0,0,119.0,1
Carlos De Aza,0,0,55,0,0,55.0,1
Kyle Vazquez,0,0,109,59,0,84.0,2
Luis Encarnacion,0,0,61,70,0,65.5,2
Roberto Hernandez,225,0,210,261,100,199.0,4
Thomas Palica,0,0,78,0,0,78.0,1
Ryan Page,0,0,54,0,0,54.0,1
Blake Forslund,0,0,0,72,0,72.0,1
Domingo Brazoban,0,0,99,47,0,73.0,2
Jim Johnson,141,470,399,168,440,323.6,5
Alex White,277,0,173,317,294,265.25,4
Brett Gerritse,0,0,60,124,0,92.0,2
Matt Oye,0,0,51,170,0,110.5,2
Amalio Diaz,0,0,106,0,0,106.0,1
Michael Main,0,0,97,0,0,97.0,1
Jake Dunning,148,0,75,132,0,118.33333333333333,3
Wily Peralta,410,343,230,392,356,346.2,5
Miguel Perdomo,0,0,83,0,0,83.0,1
Miles Mikolas,156,0,82,184,0,140.66666666666666,3
Boof Bonser,78,0,76,80,0,78.0,3
Julio Rodriguez,327,0,115,306,0,249.33333333333334,3
Taylor Tankersley,0,0,84,0,0,84.0,1
Ryan Weber,0,0,55,193,0,124.0,2
Leonel Santiago,0,0,87,196,0,141.5,2
Luis Cruz,0,0,92,245,0,168.5,2
Kevin Moran,0,0,57,26,0,41.5,2
Jonathan Papelbon,232,531,456,219,467,381.0,5
Chad Billingsley,442,431,326,466,281,389.2,5
Nefi Ogando,0,0,61,107,0,84.0,2
Austin Wright,0,0,108,240,0,174.0,2
Brian Leach,0,0,54,0,0,54.0,1
Luis Diaz,0,0,91,135,0,113.0,2
Manuel Ruiz,0,0,125,0,0,125.0,1
Mike Ness,0,0,59,0,0,59.0,1
Cameron Coffey,0,0,57,58,0,57.5,2
Brett Devall,0,0,93,0,0,93.0,1
Naoya Okamoto,0,0,58,0,0,58.0,1
Rafael Perez,78,0,76,93,127,93.5,4
Chris Wilkes,0,0,100,79,0,89.5,2
Chris Jakubauskas,116,0,85,138,0,113.0,3
Justin Thomas,123,0,79,165,0,122.33333333333333,3
Hector Noesi,261,0,151,326,120,214.5,4
Jose Marte,0,0,75,0,0,75.0,1
Darin Gorski,261,0,128,298,0,229.0,3
Bret Montgomery,0,0,82,0,0,82.0,1
Jim Hoey,118,0,64,135,0,105.66666666666667,3
Roy Oswalt,288,0,129,348,224,247.25,4
Glen Perkins,178,497,411,239,339,332.8,5
Nick Wooley,0,0,97,0,0,97.0,1
Richard De Los Santos,0,0,83,0,0,83.0,1
Robinson Tejeda,0,0,84,0,0,84.0,1
Kraig Sitton,0,0,54,97,0,75.5,2
Matt Gorgen,0,0,81,0,0,81.0,1
Brennon Martin,0,0,80,0,0,80.0,1
Matt Lindstrom,125,0,105,130,150,127.5,4
Christian Friedrich,249,0,301,249,160,239.75,4
Silfredo Garcia,0,0,90,134,0,112.0,2
Ajay Meyer,0,0,58,97,0,77.5,2
Ben Swaggerty,0,0,81,0,0,81.0,1
Nick Masset,126,0,88,114,140,117.0,4
Jose Veras,176,0,316,202,309,250.75,4
Lendy Castillo,90,0,84,91,0,88.33333333333333,3
Victor Sanchez,0,0,104,0,0,104.0,1
Travis Henke,0,0,73,109,0,91.0,2
B.J. Hermsen,250,0,86,284,0,206.66666666666666,3
Evandert Diaz,0,0,85,30,0,57.5,2
Zach Foster,0,0,54,96,0,75.0,2
Ryan Buch,0,0,58,182,0,120.0,2
Daisuke Matsuzaka,195,0,162,227,198,195.5,4
Carlos Melo,0,0,60,78,0,69.0,2
Kyle Roliard,0,0,0,77,0,77.0,1
Brad Hennessey,0,0,91,0,0,91.0,1
Michael Olmsted,149,0,91,133,0,124.33333333333333,3
Danny Hultzen,301,0,123,312,243,244.75,4
Andres Avila,0,0,52,101,0,76.5,2
Erick Threets,94,0,78,92,0,88.0,3
Todd Simko,0,0,0,80,0,80.0,1
Eduardo Rodriguez,0,0,101,164,0,132.5,2
Jordan Pries,0,0,92,128,0,110.0,2
Lindsey Caughel,0,0,0,187,0,187.0,1
Gregory Downing,0,0,58,70,0,64.0,2
Ryan Fraser,0,0,63,202,0,132.5,2
Jandy Sena,0,0,91,146,0,118.5,2
Robert Stephenson,0,0,137,0,0,137.0,1
Blake Martin,0,0,58,155,0,106.5,2
Francisco Villa,0,0,0,21,0,21.0,1
Cory Burns,175,0,88,190,0,151.0,3
Sam Runion,0,0,55,75,0,65.0,2
Roberto Espinoza,0,0,0,40,0,40.0,1
Brandon Hardin,0,0,57,0,0,57.0,1
Neil Ramirez,229,0,122,279,0,210.0,3
Darin Downs,137,0,82,180,0,133.0,3
Freddie Cabrera,0,0,55,103,0,79.0,2
Ben Henry,0,0,64,109,0,86.5,2
Luis Morel,0,0,88,87,0,87.5,2
Steve Bray,0,0,51,0,0,51.0,1
Orangel Arenas,0,0,80,254,0,167.0,2
Juan Guzman,0,0,87,97,0,92.0,2
Robinson Lopez,0,0,98,142,0,120.0,2
Jared Ray,0,0,90,0,0,90.0,1
Luis Perez,110,0,116,213,0,146.33333333333334,3
Eric Niesen,0,0,108,0,0,108.0,1
Carlton Smith,0,0,75,0,0,75.0,1
Rony Bautista,0,0,0,79,0,79.0,1
Chia-Jen Lo,38,0,58,51,0,49.0,3
Erik Cordier,142,0,115,151,0,136.0,3
Chris Sampson,0,0,70,0,0,70.0,1
Gustavo Gomez,0,0,87,163,0,125.0,2
Chris Bassitt,0,0,57,150,0,103.5,2
Anthony Vasquez,0,0,87,250,0,168.5,2
Sean Gleason,0,0,54,112,0,83.0,2
Kyle Drabek,232,176,101,279,54,168.4,5
Pil Joon Jang,0,0,83,0,0,83.0,1
Eury Cantalizo,0,0,77,0,0,77.0,1
Chance Chapman,0,0,75,110,0,92.5,2
Yancarlos Santiago,0,0,106,0,0,106.0,1
Jonathan Broxton,151,452,397,125,318,288.6,5
Caleb Thielbar,101,0,88,130,0,106.33333333333333,3
Enosil Tejeda,0,0,60,71,0,65.5,2
Hector Rodriguez,0,0,99,0,0,99.0,1
Charles Brewer,257,0,98,268,0,207.66666666666666,3
Lance Lynn,401,499,390,425,425,428.0,5
Tucker Jensen,0,0,86,99,0,92.5,2
Harold Mozingo,0,0,57,0,0,57.0,1
Dan Straily,444,404,291,435,221,359.0,5
Parker Markel,0,0,101,155,0,128.0,2
Michael Marbry,0,0,55,101,0,78.0,2
Jeff Karstens,264,0,242,322,337,291.25,4
Christian Powell,0,0,0,166,0,166.0,1
Jonathan Joseph,0,0,55,179,0,117.0,2
Jerry Blevins,143,0,123,159,148,143.25,4
Jonathan Casey,0,0,49,0,0,49.0,1
Fautino De Los Santos,160,0,91,158,198,151.75,4
Homer Bailey,440,521,410,461,405,447.4,5
Charlie Furbush,176,201,146,294,168,197.0,5
Aaron Kurcz,0,0,91,129,0,110.0,2
Sergio Santos,120,250,168,101,392,206.2,5
Alex Wilson,201,0,114,225,0,180.0,3
Sean Gallagher,198,0,116,0,0,157.0,2
Eammon Portice,0,0,83,0,0,83.0,1
Bill Murphy,0,0,58,0,0,58.0,1
Marcus Hatley,0,0,81,129,0,105.0,2
Justin Dowdy,0,0,76,0,0,76.0,1
Tyler Higgins,0,0,75,0,0,75.0,1
Jade Todd,0,0,76,131,0,103.5,2
Zachary Toney,0,0,86,0,0,86.0,1
Kevin James,0,0,0,45,0,45.0,1
Javy Guerra,122,0,84,129,148,120.75,4
David Baker,0,0,57,88,0,72.5,2
Fernando Rodriguez,202,0,127,211,170,177.5,4
Matthew Strahm,0,0,60,0,0,60.0,1
Todd Mcinnis,0,0,81,216,0,148.5,2
Andrew Bowlin,0,0,60,84,0,72.0,2
Chris Bootcheck,84,0,82,101,0,89.0,3
Jason Stoffel,0,0,61,145,0,103.0,2
Alfredo Simon,159,168,117,204,129,155.4,5
Ryan O'Shea,0,0,92,0,0,92.0,1
Daniel Adrian,0,0,0,40,0,40.0,1
Roberto Estrella,0,0,83,72,0,77.5,2
Dan Barnes,0,0,82,155,0,118.5,2
Chadwick Kaalekahi,0,0,54,100,0,77.0,2
Blake Monar,0,0,58,103,0,80.5,2
Manuel Montilla,0,0,76,0,0,76.0,1
Kenny Hatcher,0,0,0,20,0,20.0,1
David Huff,236,0,100,322,98,189.0,4
Jesse Hernandez,0,0,82,240,0,161.0,2
Ivan Melo,0,0,54,0,0,54.0,1
Michael Giovenco,0,0,55,96,0,75.5,2
Andrew Faulkner,0,0,85,128,0,106.5,2
Sander Beck,0,0,84,0,0,84.0,1
Jose Rada,0,0,75,0,0,75.0,1
Derek Hankins,156,0,51,176,0,127.66666666666667,3
Scott Mathieson,0,0,87,0,0,87.0,1
Victor Larez,0,0,109,170,0,139.5,2
Nestor Molina,244,0,92,259,0,198.33333333333334,3
Chris Fetter,0,0,97,78,0,87.5,2
Jean Machi,117,0,78,94,0,96.33333333333333,3
Randy Choate,82,0,84,91,169,106.5,4
Hoby Milner,0,0,93,179,0,136.0,2
Michael Wuertz,70,0,81,124,0,91.66666666666667,3
Brian Edelen,0,0,55,0,0,55.0,1
Raldy Cabrera,0,0,65,0,0,65.0,1
Brook Hart,0,0,58,67,0,62.5,2
Connor Graham,0,0,80,0,0,80.0,1
Tyler Clippard,266,243,198,270,218,239.0,5
Xavier De Los Santos,0,0,0,18,0,18.0,1
Gabriel Alvarado,0,0,73,0,0,73.0,1
Brian Bruney,82,0,87,0,0,84.5,2
Wil Ledezma,0,0,90,0,0,90.0,1
Santiago Casilla,162,0,191,161,165,169.75,4
Rob Donovan,0,0,86,0,0,86.0,1
Thad Weber,256,0,79,346,0,227.0,3
Gian Rizzo,0,0,94,0,0,94.0,1
Stephen Locke,0,0,86,0,0,86.0,1
Tanner Peters,0,0,97,229,0,163.0,2
Mason Mcvay,0,0,0,155,0,155.0,1
Pat Light,0,0,0,177,0,177.0,1
Aliangel Lopez,0,0,0,101,0,101.0,1
Michael Morin,0,0,0,129,0,129.0,1
Billy Bullock,0,0,67,147,0,107.0,2
Starlin Gerson,0,0,89,196,0,142.5,2
Polin Trinidad,0,0,55,0,0,55.0,1
J.J. Hoover,204,131,93,264,0,173.0,4
William Smith,0,0,55,0,0,55.0,1
Benjamin Alsup,0,0,92,206,0,149.0,2
Alberto Baldonado,0,0,0,41,0,41.0,1
Kyle Ryan,0,0,83,242,0,162.5,2
Wandy Peralta,0,0,93,86,0,89.5,2
Brandon Allen,0,0,0,68,0,68.0,1
Patrick Hope,0,0,92,0,0,92.0,1
Jeurys Familia,294,0,91,324,0,236.33333333333334,3
Vince Bongiovanni,0,0,52,0,0,52.0,1
Matt Stites,0,0,96,125,0,110.5,2
Garrett Johnson,0,0,58,0,0,58.0,1
Sean White,90,0,57,96,0,81.0,3
Aquilino Lopez,0,0,0,168,0,168.0,1
Bryan Mitchell,0,0,95,163,0,129.0,2
Carlos Garcia,0,0,54,0,0,54.0,1
Jonathan Arias,0,0,67,134,0,100.5,2
Mike Mason,0,0,0,117,0,117.0,1
Charles Byrne,0,0,57,170,0,113.5,2
Francisco Valera,0,0,55,85,0,70.0,2
Steven Hensley,0,0,58,186,0,122.0,2
