Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Matt Long,0,0,77.5,0,0,77.5,1
Joseph Bergman,0,0,58.0,0,0,58.0,1
Mark Malave,0,0,42.5,0,0,42.5,1
T.J. Steele,0,0,60.0,0,0,60.0,1
Spencer Dickinson,0,0,55.5,0,0,55.5,1
Jose Salazar,0,0,44.0,162.0,0,103.0,2
Trey Karlen,0,0,0,272.5,0,272.5,1
Craig Stansberry,0,0,62.5,0,0,62.5,1
Westley Moss,0,0,47.5,0,0,47.5,1
Reid Fronk,0,0,58.0,0,0,58.0,1
Lance Zawadzki,220.0,0,62.0,266.0,0,182.66666666666666,3
Royel Astacio,0,0,42.0,0,0,42.0,1
Gabriel Cenas,0,0,42.0,155.0,0,98.5,2
Anderson De La Rosa,0,0,42.5,228.5,0,135.5,2
Kyle Knudson,0,0,54.5,232.0,0,143.25,2
Shawn Zarraga,0,0,63.5,249.0,0,156.25,2
Reggie Willits,0,0,67.0,257.0,0,162.0,2
Jeff Fiorentino,0,0,77.5,0,0,77.5,1
Jose Rosario,0,0,46.5,207.5,0,127.0,2
Santiago Huchin,0,0,54.0,0,0,54.0,1
Colin Curtis,209.0,0,67.0,0,0,138.0,2
Zachary Johnson,0,0,53.0,442.5,0,247.75,2
Vinnie Catricala,431.5,0,118.0,443.5,0,331.0,3
Robert Del Rosario,0,0,47.5,0,0,47.5,1
Rory Rhodes,0,0,45.0,225.5,0,135.25,2
Gavi Nivar,0,0,0,154.0,0,154.0,1
Matthew Scioscia,0,0,50.5,196.0,0,123.25,2
Yoenny Gonzalez,0,0,0,182.5,0,182.5,1
Juan Rivera,365.5,0,128.0,411.5,175.5,270.125,4
Mike Mcdade,383.0,0,76.0,437.5,0,298.8333333333333,3
Jose Monzon,0,0,41.0,171.0,0,106.0,2
Omar Luna,0,0,69.0,351.0,0,210.0,2
Chris Curley,0,0,58.0,226.0,0,142.0,2
Julio Lugo,0,0,64.5,0,0,64.5,1
Alexander Nunez,0,0,50.5,0,0,50.5,1
Alex Liddi,402.5,0,73.5,433.0,0,303.0,3
Francisco Contreras,0,0,45.5,0,0,45.5,1
Melky Cabrera,620.5,625.5,553.0,536.0,596.0,586.2,5
Ray Chang,0,0,67.5,296.0,0,181.75,2
Clay Fuller,0,0,69.0,0,0,69.0,1
Zachary Heathcott,228.0,0,59.0,279.0,0,188.66666666666666,3
Jake Hager,0,0,58.5,305.0,0,181.75,2
Yefri Carvajal,0,0,66.5,0,0,66.5,1
JJ Ethel,0,0,0,151.5,0,151.5,1
Eric Oliver,0,0,65.0,0,0,65.0,1
Tom Belza,0,0,56.0,318.5,0,187.25,2
Jerry Owens,0,0,0,380.0,0,380.0,1
Raul Samboy,0,0,45.0,0,0,45.0,1
Jeffrey Baez,0,0,48.5,242.0,0,145.25,2
Anderson Feliz,0,0,53.0,247.0,0,150.0,2
Joel Caminero,0,0,47.5,0,0,47.5,1
Zach Lutz,246.5,0,70.5,284.0,0,200.33333333333334,3
Kipp Schutz,0,0,69.0,0,0,69.0,1
Fernando Alejos,0,0,59.5,0,0,59.5,1
William Carmona,0,0,56.5,230.0,0,143.25,2
Matt Reynolds,0,0,54.5,300.0,0,177.25,2
David Villasuso,0,0,43.5,184.5,0,114.0,2
Alexander Capriata,0,0,49.5,0,0,49.5,1
Desmond Henry,0,0,0,115.0,0,115.0,1
Nick Noonan,368.5,0,71.5,351.0,0,263.6666666666667,3
Chris O'Brien,0,0,59.0,261.0,0,160.0,2
Gianfranco Wawoe,0,0,48.5,138.5,0,93.5,2
Jordan Pacheco,481.5,387.5,257.0,446.0,388.0,392.0,5
Levi Hyams,0,0,0,218.0,0,218.0,1
Cristian Murillo,0,0,46.0,0,0,46.0,1
Chris Bostick,0,0,46.0,196.0,0,121.0,2
Salvador Perez,417.0,505.5,378.5,463.0,398.5,432.5,5
Joe Koshansky,0,0,77.5,0,0,77.5,1
John Nester,0,0,43.0,219.0,0,131.0,2
Kyle Skipworth,307.0,0,55.0,325.0,0,229.0,3
Jesse Winker,0,0,54.0,234.5,0,144.25,2
Cody Rogers,0,0,54.5,289.0,0,171.75,2
Wes Hatton,0,0,49.5,260.5,0,155.0,2
Bijan Rademacher,0,0,54.0,226.0,0,140.0,2
Rio Ruiz,0,0,0,170.0,0,170.0,1
Allan Dykstra,256.0,0,60.5,326.0,0,214.16666666666666,3
Socrates Brito,0,0,48.0,218.0,0,133.0,2
Jarek Cunningham,0,0,63.5,323.0,0,193.25,2
Jose Ortiz,0,0,0,122.0,0,122.0,1
Koby Clemens,258.5,0,68.5,0,0,163.5,2
Dan Burkhart,0,0,56.0,224.5,0,140.25,2
Scott Wingo,0,0,57.5,289.5,0,173.5,2
Pierce Rankin,0,0,58.5,210.0,0,134.25,2
Jensi Peralta,0,0,0,151.0,0,151.0,1
Wendell Soto,0,0,50.0,221.0,0,135.5,2
Wilmer Santana,0,0,47.5,0,0,47.5,1
Chris Richburg,0,0,62.0,0,0,62.0,1
Joey Lewis,0,0,57.5,0,0,57.5,1
Oscar Vasquez,0,0,46.5,0,0,46.5,1
David Bote,0,0,0,165.5,0,165.5,1
Emilio Bonifacio,322.0,395.5,260.0,397.0,459.5,366.8,5
Max White,0,0,0,151.5,0,151.5,1
Billy Burns,0,0,59.5,373.0,0,216.25,2
Ordomar Valdez,0,0,50.0,0,0,50.0,1
Chun-Hsiu Chen,340.0,0,71.5,366.5,0,259.3333333333333,3
Abraham Pierret,0,0,42.0,0,0,42.0,1
Phillip Evans,0,0,48.5,204.0,0,126.25,2
Barry Bonds,0,492.5,0,0,0,492.5,1
Pedro Florimon,357.5,245.0,173.5,380.5,276.0,286.5,5
Enrique Hernandez,0,0,71.5,333.5,0,202.5,2
Ben Klafczynski,0,0,56.0,0,0,56.0,1
Ramon Morla,0,0,50.0,303.5,0,176.75,2
Aaron Rowand,0,0,70.0,294.5,0,182.25,2
Jose Munoz,0,0,54.5,153.0,0,103.75,2
Keaton Briscoe,0,0,0,177.0,0,177.0,1
Leonel De Los Santos,0,0,50.0,0,0,50.0,1
Joe Mather,220.0,0,70.5,304.5,0,198.33333333333334,3
Thomas La Stella,0,0,73.5,420.5,0,247.0,2
Daniel Murphy,406.5,592.0,530.5,416.5,555.5,500.2,5
Tyler Hollick,0,0,0,187.5,0,187.5,1
Radames Nazario,0,0,72.5,0,0,72.5,1
Chris Rahl,0,0,68.5,317.5,0,193.0,2
Freddy Guzman,0,0,75.5,0,0,75.5,1
Jeffrey Squier,0,0,74.0,0,0,74.0,1
Jesus Rivera,0,0,61.0,0,0,61.0,1
Tyler Saladino,402.0,0,67.0,399.0,0,289.3333333333333,3
Rodney Daal,0,0,71.0,166.0,0,118.5,2
Cristian Paulino,0,0,45.0,218.5,0,131.75,2
Ricardo Lizcano,0,0,0,149.5,0,149.5,1
Adam Duvall,425.0,0,68.0,413.5,0,302.1666666666667,3
Chris Cowell,0,0,0,184.5,0,184.5,1
Chevy Clarke,0,0,43.0,225.0,0,134.0,2
Ydwin Villegas,0,0,58.5,180.0,0,119.25,2
Randy Schwartz,0,0,49.0,0,0,49.0,1
Chris Schaeffer,0,0,49.5,179.5,0,114.5,2
Steven Baron,0,0,48.0,241.5,0,144.75,2
Chris Coste,0,0,0,236.5,0,236.5,1
Jose Crisotomo,0,0,63.0,0,0,63.0,1
Jorge Fernandez,0,0,0,128.0,0,128.0,1
Heiker Menses,0,0,68.0,274.0,0,171.0,2
Frederick Serrano,0,0,37.0,0,0,37.0,1
Adrian Nieto,0,0,49.0,238.5,0,143.75,2
Alexander Sanchez,0,0,51.0,205.0,0,128.0,2
Kevin Richardson,0,0,67.5,0,0,67.5,1
Argenis Raga,0,0,50.5,0,0,50.5,1
Cesar Valera,0,0,41.0,178.5,0,109.75,2
Brian Harrison,0,0,55.5,307.5,0,181.5,2
Jimmy Jacquot,0,0,45.5,0,0,45.5,1
Starlin Rodriguez,347.5,0,64.0,304.0,0,238.5,3
Kyle Greene,0,0,57.0,0,0,57.0,1
Hector Luna,297.5,0,79.5,468.0,0,281.6666666666667,3
Shane Robinson,211.5,0,155.5,259.5,90.5,179.25,4
Pedro Nivar,0,0,47.0,0,0,47.0,1
Chia-Ching Lin,0,0,0,133.0,0,133.0,1
Zach Cone,0,0,54.5,323.0,0,188.75,2
Robert Kral,0,0,69.5,257.5,0,163.5,2
Victor Cruzado,0,0,46.5,0,0,46.5,1
Miguel Olivo,326.0,0,96.0,321.5,0,247.83333333333334,3
Pedro Rondon,0,0,48.5,0,0,48.5,1
Dalton Smith,0,0,0,119.0,0,119.0,1
Sergio Pedroza,0,0,68.5,0,0,68.5,1
Chase Lyles,0,0,55.0,0,0,55.0,1
Wes Helms,0,0,59.5,224.5,0,142.0,2
Yoshio Torres,0,0,51.5,0,0,51.5,1
Khris Davis,362.5,0,77.0,411.0,0,283.5,3
Jason Donald,315.0,0,75.0,331.0,80.5,200.375,4
Mark DeRosa,73.5,0,74.0,173.0,0,106.83333333333333,3
Shane Boras,0,0,0,172.0,0,172.0,1
Anthony Vega,0,0,42.0,234.0,0,138.0,2
Gregory Lorenzo,0,0,52.0,242.0,0,147.0,2
Anthony Santander,0,0,0,169.0,0,169.0,1
Angelys Nina,0,0,76.5,333.0,0,204.75,2
Michael Rockett,0,0,64.5,245.5,0,155.0,2
Terrell Alliman,0,0,60.5,0,0,60.5,1
Sharif Othman,0,0,49.0,0,0,49.0,1
Maikel Franco,0,0,61.0,311.0,0,186.0,2
Eric Avila,0,0,58.0,263.5,0,160.75,2
Jose Rivero,0,0,63.0,0,0,63.0,1
Ryan Mcchesney,0,0,0,170.5,0,170.5,1
Refugio Cervantes,0,0,70.0,0,0,70.0,1
Tzu-Wei Lin,0,0,0,153.5,0,153.5,1
Mitch Canham,0,0,60.5,200.5,0,130.5,2
Chris Taylor,0,0,57.0,292.0,0,174.5,2
Tyler Ogle,0,0,71.5,247.0,0,159.25,2
David Nick,0,0,69.5,400.5,0,235.0,2
Chin-lung Hu,0,0,60.5,243.5,0,152.0,2
Jose Rivera,0,0,57.5,193.5,0,125.5,2
Mycal Jones,320.5,0,64.5,353.0,0,246.0,3
John Andreoli,0,0,65.5,320.5,0,193.0,2
Corey Wimberly,0,0,72.0,0,0,72.0,1
Daniel Meeley,0,0,57.0,0,0,57.0,1
Mark Trumbo,539.5,514.5,439.0,532.5,528.5,510.8,5
Josh Dunn,0,0,0,179.5,0,179.5,1
Wes Hodges,240.5,0,67.5,0,0,154.0,2
Jay Gibbons,236.5,0,77.0,0,0,156.75,2
Jacob Realmuto,356.0,0,58.0,299.5,0,237.83333333333334,3
Josh Rutledge,578.0,523.0,503.5,438.5,531.5,514.9,5
Georvic Perez,0,0,0,124.0,0,124.0,1
Miguel Fermin,0,0,58.5,0,0,58.5,1
Mike Murray,0,0,56.5,0,0,56.5,1
Javier Rodriguez,0,0,54.5,0,0,54.5,1
Scott Beerer,0,0,77.0,0,0,77.0,1
David Rubinstein,0,0,59.0,0,0,59.0,1
Zelous Wheeler,352.0,0,74.0,446.5,0,290.8333333333333,3
Christopher Grayson,0,0,62.5,311.0,0,186.75,2
John Lindsey,304.0,0,73.0,0,0,188.5,2
Ryan Budde,108.0,0,53.5,0,0,80.75,2
Tomas Nido,0,0,0,163.5,0,163.5,1
Anthony Aguilera,0,0,51.5,167.5,0,109.5,2
Craig Tatum,76.5,0,63.0,0,0,69.75,2
Josh Vitters,491.0,0,85.0,432.5,125.5,283.5,4
Paul Hoover,0,0,0,238.0,0,238.0,1
Jacoby Ellsbury,427.0,607.0,537.5,415.5,570.0,511.4,5
Hector Gimenez,281.0,0,87.0,416.5,86.0,217.625,4
Gerardo Parra,416.5,459.0,387.0,471.0,266.0,399.9,5
Angel Ortega,0,0,0,180.5,0,180.5,1
Michael Perez,0,0,42.5,173.0,0,107.75,2
Jorge Bonifacio,0,0,58.0,301.0,0,179.5,2
Brandon Tripp,0,0,71.0,0,0,71.0,1
Eugenio Suarez,423.5,0,55.5,319.5,0,266.1666666666667,3
Brandon Dailey,0,0,45.0,208.5,0,126.75,2
Matt Gedman,0,0,77.0,221.5,0,149.25,2
Brandon Waring,331.5,0,67.0,356.5,0,251.66666666666666,3
Adam LaRoche,411.5,578.0,484.5,436.5,553.0,492.7,5
Jeff Malm,0,0,53.5,313.5,0,183.5,2
Jose Vinicio,0,0,55.0,215.5,0,135.25,2
Gerardo Olivares,0,0,0,222.0,0,222.0,1
Jaider Rocha,0,0,44.5,0,0,44.5,1
Jamie Hoffmann,356.5,0,68.5,399.5,0,274.8333333333333,3
Arnaldo Calero,0,0,44.5,197.0,0,120.75,2
Mike Daniel,0,0,76.5,0,0,76.5,1
Brent Peterson,0,0,0,160.5,0,160.5,1
Danilo Sojo,0,0,0,102.5,0,102.5,1
Michael Main,0,0,80.0,0,0,80.0,1
Jeremy Rodriguez,0,0,65.0,248.5,0,156.75,2
Matthew Lipka,0,0,59.0,289.5,0,174.25,2
Mike Hessman,345.5,0,70.5,0,0,208.0,2
Michael Crouse,0,0,52.0,270.5,0,161.25,2
Raul Barron,0,0,59.0,0,0,59.0,1
Francisco Soriano,0,0,56.0,309.5,0,182.75,2
Braeden Schlehuber,0,0,68.0,254.0,0,161.0,2
Cody Ransom,215.5,0,63.5,276.5,117.0,168.125,4
Yunel Escobar,442.5,484.5,413.0,442.0,499.0,456.2,5
Angelo Ponte,0,0,0,141.0,0,141.0,1
Kody Eaves,0,0,0,184.5,0,184.5,1
David Freese,375.0,546.0,426.5,407.0,485.5,448.0,5
Alex Rodriguez,378.0,291.5,157.0,411.5,154.5,278.5,5
Tony Cruz,191.0,0,71.0,268.5,107.5,159.5,4
Rafael Neda,0,0,54.0,213.0,0,133.5,2
Ryan Dalton,0,0,0,286.0,0,286.0,1
Chris Jarrett,0,0,53.5,0,0,53.5,1
Oswill Lartiguez,0,0,47.5,243.5,0,145.5,2
Shane Brown,0,0,69.0,273.0,0,171.0,2
Anthony Seratelli,302.0,0,74.0,389.0,0,255.0,3
Carlos Beltran,429.5,570.5,477.0,507.5,579.5,512.8,5
Kevin Kouzmanoff,372.5,0,83.0,371.5,96.5,230.875,4
Francisco Cervelli,213.0,199.0,112.5,288.5,109.5,184.5,5
Jordan Scott,0,0,54.5,274.0,0,164.25,2
Nick Romero,0,0,62.5,0,0,62.5,1
Lenny Pena,0,0,42.5,0,0,42.5,1
Jim Negrych,306.5,0,68.0,339.0,0,237.83333333333334,3
Michael Gonzales,0,0,56.5,307.0,0,181.75,2
Adam Everett,0,0,64.0,198.0,0,131.0,2
Michael Bolaski,0,0,46.5,181.5,0,114.0,2
Drew Muren,0,0,77.0,311.5,0,194.25,2
Adonis Pacheco,0,0,54.0,0,0,54.0,1
Eliseo Aldazaba,0,0,53.5,0,0,53.5,1
Alexi Amarista,419.5,0,197.5,531.5,167.5,329.0,4
Jose Garcia,317.0,0,45.5,286.0,0,216.16666666666666,3
Anthony Norman,0,0,69.0,0,0,69.0,1
Dabiel Flores,0,0,60.0,0,0,60.0,1
Rhett Stafford,0,0,50.0,203.0,0,126.5,2
Miguel Arrendell,0,0,59.0,0,0,59.0,1
Jairo Cardozo,0,0,44.5,184.0,0,114.25,2
Johnny Eierman,0,0,47.5,159.5,0,103.5,2
Michael Schwartz,0,0,49.5,0,0,49.5,1
Roney Alcala,0,0,52.5,0,0,52.5,1
Nick Stavinoha,0,0,81.0,0,0,81.0,1
Freddy Galvis,326.0,236.0,144.5,433.5,168.0,261.6,5
Matt Spencer,0,0,70.5,370.5,0,220.5,2
Eduardo Escobar,325.5,0,119.0,390.0,111.0,236.375,4
Max Muncy,0,0,59.5,338.0,0,198.75,2
Ian Kinsler,602.5,652.5,627.0,568.5,655.5,621.2,5
Orlando Caxito,0,0,56.0,281.5,0,168.75,2
Noel Cuevas,0,0,56.5,258.5,0,157.5,2
Yorman Rodriguez,0,0,53.0,242.0,0,147.5,2
Ramon Coronel,0,0,51.5,155.5,0,103.5,2
Michael Griffin,0,0,65.5,0,0,65.5,1
Eric Thames,385.5,0,173.0,471.0,98.5,282.0,4
Greg Halman,0,0,74.0,0,0,74.0,1
Zach Kapstein,0,0,0,131.5,0,131.5,1
Sam Bates,0,0,0,184.0,0,184.0,1
Alfredo Morales,0,0,44.0,209.0,0,126.5,2
Jesus Abreu,0,0,0,181.5,0,181.5,1
Caleb Ramsey,0,0,63.0,372.0,0,217.5,2
Kelly Aponte,0,0,49.0,0,0,49.0,1
Kyle Kubitza,0,0,48.5,348.0,0,198.25,2
Gabe Jacobo,0,0,78.5,339.0,0,208.75,2
Qualon Millender,0,0,47.0,0,0,47.0,1
Francisco Martinez,315.0,0,60.0,348.5,0,241.16666666666666,3
Jon Carnahan,0,0,0,150.5,0,150.5,1
Adam Ehrlich,0,0,46.5,160.0,0,103.25,2
William Beckwith,0,0,58.5,290.0,0,174.25,2
Lyle Overbay,244.5,0,71.5,310.0,169.5,198.875,4
Angel Gomez,0,0,0,165.0,0,165.0,1
Wade Kirkland,0,0,45.5,286.0,0,165.75,2
Donnie Webb,0,0,62.5,0,0,62.5,1
Nick Weglarz,222.5,0,66.5,280.5,0,189.83333333333334,3
Dan Uggla,505.0,533.5,453.5,494.0,496.5,496.5,5
Jose Rojas,0,0,46.0,0,0,46.0,1
Robbie Shields,0,0,55.0,290.0,0,172.5,2
Juan Perez,389.0,0,66.5,324.0,0,259.8333333333333,3
Delino Deshields Jr.,454.0,0,360.5,355.5,0,390.0,3
Nate Roberts,0,0,63.0,360.5,0,211.75,2
Jimmy Paredes,282.5,0,81.0,485.5,0,283.0,3
Sergio Gastelum,0,0,63.0,0,0,63.0,1
Felix Pie,259.0,0,81.0,384.0,0,241.33333333333334,3
Daniel Castro,0,0,58.0,0,0,58.0,1
Jose Hernandez,0,0,66.5,144.0,0,105.25,2
Andrew McCutchen,668.0,727.0,662.0,638.5,690.0,677.1,5
Zach Jones,0,0,51.0,182.5,0,116.75,2
Wilfredo Tovar,395.5,0,270.5,370.5,0,345.5,3
Francisco Sanchez,0,0,36.0,0,0,36.0,1
Maxwell Walla,0,0,46.5,240.0,0,143.25,2
Kevin Garcia,0,0,50.0,0,0,50.0,1
Alexei Ramirez,528.0,533.0,474.0,481.0,527.5,508.7,5
Henry Ramos,0,0,54.5,303.5,0,179.0,2
Lane Adams,0,0,59.5,312.0,0,185.75,2
Brandon Roberts,0,0,79.5,0,0,79.5,1
Brett Tanos,0,0,67.0,323.5,0,195.25,2
Kelvin Duran,0,0,55.0,0,0,55.0,1
Adam Milligan,169.0,0,59.5,243.0,0,157.16666666666666,3
Eris Peguero,0,0,49.5,257.0,0,153.25,2
Donavan Tate,0,0,48.0,223.0,0,135.5,2
Pedro Diaz,0,0,56.5,0,0,56.5,1
Austin Romine,258.5,0,114.0,306.0,114.0,198.125,4
Ron Melendez,0,0,0,162.0,0,162.0,1
Jonathan Galvez,351.5,0,69.0,370.0,0,263.5,3
Joe Staley,0,0,48.5,216.5,0,132.5,2
Gorman Erickson,255.0,0,67.0,314.5,0,212.16666666666666,3
Clint Sammons,108.0,0,55.5,0,0,81.75,2
Donald Lutz,381.0,0,70.5,370.0,0,273.8333333333333,3
Jeremy Synan,0,0,61.5,0,0,61.5,1
Alex Azor,0,0,0,150.5,0,150.5,1
Albertin Chavez,0,0,51.0,0,0,51.0,1
Melky Mesa,367.5,0,72.5,405.0,0,281.6666666666667,3
Jeffrey Hunt,0,0,48.5,167.5,0,108.0,2
Eric Phillips,0,0,0,290.5,0,290.5,1
Daniel Nunez,0,0,59.5,0,0,59.5,1
Goose Kallunki,0,0,42.5,205.0,0,123.75,2
Kala Ka'Aihue,0,0,85.5,0,0,85.5,1
Courtney Hawkins,0,0,204.5,215.0,0,209.75,2
Augie Ojeda,0,0,72.5,0,0,72.5,1
Jeff Frazier,0,0,73.0,0,0,73.0,1
Blake DeWitt,214.0,0,76.5,273.0,0,187.83333333333334,3
Derrik Gibson,0,0,60.0,316.0,0,188.0,2
Clay Jones,0,0,62.5,0,0,62.5,1
Adam Moore,155.5,0,72.0,235.0,0,154.16666666666666,3
Christopher Garia,0,0,52.0,280.0,0,166.0,2
Angelo Songco,356.5,0,67.5,368.5,0,264.1666666666667,3
Kevan Smith,0,0,62.5,359.0,0,210.75,2
Kyle Koeneman,0,0,0,162.0,0,162.0,1
Jason Varitek,0,0,68.0,187.0,0,127.5,2
Manuel Castro,0,0,57.5,0,0,57.5,1
Miguel Del Castillo,0,0,43.5,209.0,0,126.25,2
Jack Marder,0,0,66.0,285.5,0,175.75,2
Ronald Bermudez,0,0,70.0,286.5,0,178.25,2
Richard Stock,0,0,0,223.0,0,223.0,1
Brandon Brown,0,0,47.5,237.5,0,142.5,2
Jose Ovalles,0,0,45.0,148.0,0,96.5,2
Domingo Castro,0,0,64.5,0,0,64.5,1
Niko Vasquez,0,0,62.0,0,0,62.0,1
A.J. Jimenez,212.0,0,69.5,300.5,0,194.0,3
Zhi Fang Pan,0,0,54.5,221.0,0,137.75,2
John Hinson,0,0,56.5,264.5,0,160.5,2
Prince Fielder,657.0,758.0,671.0,666.0,741.5,698.7,5
Ben Guez,0,0,75.0,394.0,0,234.5,2
Christopher Serritella,0,0,57.0,306.0,0,181.5,2
Ricardo Marcano,0,0,47.5,0,0,47.5,1
Cole Frenzel,0,0,52.5,289.0,0,170.75,2
Kent Walton,0,0,66.5,0,0,66.5,1
Enyelber Vivas,0,0,45.0,0,0,45.0,1
Brock Bond,0,0,80.0,295.0,0,187.5,2
Austin Gallagher,0,0,69.0,0,0,69.0,1
Victor Castro,0,0,45.0,0,0,45.0,1
Josh Ludy,0,0,237.5,201.0,0,219.25,2
Jaime Pedroza,0,0,64.0,263.5,0,163.75,2
Tommy Field,320.0,0,74.0,375.0,0,256.3333333333333,3
Kelly Johnson,417.0,425.5,296.5,454.0,355.5,389.7,5
Lucas Montero,0,0,66.5,0,0,66.5,1
Joshua Almonte,0,0,0,112.5,0,112.5,1
Gustavo Martinez,0,0,54.0,178.0,0,116.0,2
Jesus Alvarado,0,0,48.5,0,0,48.5,1
Shannon Wilkerson,0,0,72.0,0,0,72.0,1
Kyle Newton,0,0,0,181.5,0,181.5,1
John Sgromolo,0,0,0,191.5,0,191.5,1
Tyler Henley,0,0,71.0,0,0,71.0,1
Omar Infante,461.0,455.5,401.0,476.5,509.0,460.6,5
Austin Jackson,550.0,642.5,578.5,519.0,575.5,573.1,5
Conner Crumbliss,0,0,68.0,433.0,0,250.5,2
Marc Bourgeois,0,0,61.5,284.0,0,172.75,2
Wade Moore,0,0,48.5,260.5,0,154.5,2
Jeremy Slayden,0,0,80.5,0,0,80.5,1
Jorge Saez,0,0,0,191.0,0,191.0,1
Kyle Smith,0,0,62.0,0,0,62.0,1
Jorge Polanco,0,0,54.0,224.5,0,139.25,2
Jack Cust,306.0,0,68.5,323.0,0,232.5,3
Jiovanni Mier,246.5,0,55.5,306.0,0,202.66666666666666,3
Lendy Castillo,0,0,0,293.0,0,293.0,1
Hayden Jennings,0,0,0,143.5,0,143.5,1
Sean Ratliff,0,0,70.5,0,0,70.5,1
Harold Castro,0,0,53.0,208.0,0,130.5,2
Wilson Rivera,0,0,0,275.0,0,275.0,1
Bryce Ortega,0,0,53.0,270.5,0,161.75,2
Mark Hallberg,0,0,75.5,0,0,75.5,1
Diomedes Lopez,0,0,49.5,167.5,0,108.5,2
Argenis Aldazoro,0,0,44.0,171.5,0,107.75,2
Adrian Ortiz,0,0,62.5,0,0,62.5,1
Jorge Soler,0,0,63.0,208.0,0,135.5,2
Carlos Lugo,0,0,49.5,0,0,49.5,1
Dayan Viciedo,504.0,487.5,418.5,467.0,467.5,468.9,5
Abraham Valencia,0,0,63.0,0,0,63.0,1
Leury Bonilla,0,0,62.0,237.5,0,149.75,2
Marty Gantt,0,0,45.5,330.0,0,187.75,2
Ronny Mejias,0,0,45.5,0,0,45.5,1
Anthony Renteria,0,0,0,160.0,0,160.0,1
Junior Sosa,0,0,60.5,229.0,0,144.75,2
Zachary Fisher,0,0,52.0,256.0,0,154.0,2
Tyler Cannon,0,0,64.0,311.5,0,187.75,2
Adam Jones,610.0,665.5,616.0,549.0,636.5,615.4,5
Marcus Knecht,0,0,53.0,347.0,0,200.0,2
Rymer Liriano,418.0,0,66.0,437.0,0,307.0,3
Jorge Minyety,0,0,62.5,0,0,62.5,1
Robinson Cano,706.5,747.0,655.0,641.0,766.5,703.2,5
Beau Maggi,0,0,43.0,176.5,0,109.75,2
Ryan Mount,0,0,71.0,261.5,0,166.25,2
Jordan Rasmus,0,0,53.0,180.5,0,116.75,2
Amaury Cazana,0,0,73.5,0,0,73.5,1
Lucas May,0,0,58.0,262.5,0,160.25,2
Alex Cintron,0,0,69.0,0,0,69.0,1
Justin O'Conner,0,0,35.0,192.0,0,113.5,2
Chad Comer,0,0,52.5,206.0,0,129.25,2
Luis Mendez,0,0,48.0,182.0,0,115.0,2
Ricky Pacione,0,0,59.0,243.5,0,151.25,2
Rangel Ravelo,0,0,59.5,262.5,0,161.0,2
Leury Garcia,353.5,0,108.5,393.0,0,285.0,3
Luis Matias,0,0,48.0,0,0,48.0,1
Levi Michael,0,0,57.5,313.0,0,185.25,2
Jimmy Gulliver,0,0,52.0,0,0,52.0,1
Jason Esposito,0,0,49.0,289.5,0,169.25,2
Juan Lagares,430.0,0,73.0,419.0,0,307.3333333333333,3
Francisco Pena,0,0,64.0,286.5,0,175.25,2
Joe Decarlo,0,0,43.0,191.5,0,117.25,2
Jean Batista,0,0,49.5,239.0,0,144.25,2
Matt Bouchard,0,0,67.0,0,0,67.0,1
Edison Sanchez,0,0,44.5,205.0,0,124.75,2
Abiatal Avelino,0,0,50.0,0,0,50.0,1
Troy Glaus,0,0,0,358.0,0,358.0,1
Eric Chavez,167.5,277.5,174.0,260.5,173.0,210.5,5
Fabel Filpo,0,0,45.0,208.5,0,126.75,2
Casey Frawley,0,0,62.5,0,0,62.5,1
Anthony Rizzo,637.5,642.0,609.0,562.0,609.5,612.0,5
Amaury Capellan,0,0,47.5,222.5,0,135.0,2
Michael Martinez,233.0,0,72.0,312.0,146.5,190.875,4
Shea Vucinich,0,0,56.5,337.0,0,196.75,2
Roderick Bernadina,0,0,62.5,270.0,0,166.25,2
Nicholas Bartolone,0,0,47.5,0,0,47.5,1
Robert De La Cruz,0,0,49.0,177.5,0,113.25,2
Omir Santos,120.5,0,68.5,208.5,0,132.5,3
Christopher Duffy,0,0,61.5,303.5,0,182.5,2
Ryan Battaglia,0,0,0,141.0,0,141.0,1
Justin Bass,0,0,62.5,0,0,62.5,1
Hiram Martinez,0,0,0,133.5,0,133.5,1
John Bowker,0,0,81.5,0,0,81.5,1
Dionis Hinojosa,0,0,45.0,202.5,0,123.75,2
Jordan Leyland,0,0,0,227.5,0,227.5,1
Dan Nelson,0,0,70.5,0,0,70.5,1
Jesus Ugueto,0,0,56.0,220.5,0,138.25,2
Rougned Odor,0,0,59.0,290.0,0,174.5,2
Gary Brown,493.5,0,83.5,459.0,149.0,296.25,4
Fernelys Sanchez,0,0,0,115.5,0,115.5,1
David Valesente,0,0,0,159.5,0,159.5,1
Blake Kelso,0,0,60.5,360.5,0,210.5,2
Joe Tuschak,0,0,39.0,151.5,0,95.25,2
Ryan Goetz,0,0,54.0,0,0,54.0,1
Michael Quesada,0,0,0,163.0,0,163.0,1
Mike Aviles,379.5,341.0,238.0,433.5,258.0,330.0,5
Nic Cuckovich,0,0,44.5,221.5,0,133.0,2
Felipe Gutierrez,0,0,54.5,0,0,54.5,1
Johnny Ruettiger,0,0,75.0,324.5,0,199.75,2
Zach Vincej,0,0,0,207.0,0,207.0,1
Roberto Mendez,0,0,61.0,0,0,61.0,1
Ryde Rodriguez,0,0,60.0,0,0,60.0,1
